GEOID,var,est,moe,type,description,source
13059000100,Ed_ma_p,3.34,3.62,pct,Percent Highest educational attainment: MA degree,"American Community Survey, 5 year sample, 2016-2020"
13059000100,Ed_prof_doc_p,47.91,45.4,pct,Percent Highest educational attainment: Professional degree/Doctorate,"American Community Survey, 5 year sample, 2016-2020"
13059000100,Ed_somecol_p,5.85,4.46,pct,Percent Highest educational attainment: Some college or Associate's Degree,"American Community Survey, 5 year sample, 2016-2020"
13059000100,Empl_labor_p,40.05,8.12,pct,Percent Population in labor force,"American Community Survey, 5 year sample, 2016-2020"
13059000100,Empl_unemp_p,3.26,2.94,pct,Percent Population unemployed,"American Community Survey, 5 year sample, 2016-2020"
13059000100,HInsur_FBNat_p,2.35,1.73,pct,Percent Has health insurance foreign born and naturalized,"American Community Survey, 5 year sample, 2016-2020"
13059000100,HInsur_FBNC_p,1.53,1.26,pct,Percent Has health insurance foreign born non-citizen,"American Community Survey, 5 year sample, 2016-2020"
13059000100,HInsur_Nat_p,88.97,13.15,pct,Percent Has health insurance native born,"American Community Survey, 5 year sample, 2016-2020"
13059000100,HousOwn_p,2.51,2.22,pct,Percent Population in owner occupied housing,"American Community Survey, 5 year sample, 2016-2020"
13059000100,HousRent_p,97.49,11.79,pct,Percent Population in renter occupied housing,"American Community Survey, 5 year sample, 2016-2020"
13059000100,Inc_10K_p,54.55,13.41,pct,"Percent Household income < $10,000","American Community Survey, 5 year sample, 2016-2020"
13059000100,Inc_200K_p,2.35,2.56,pct,"Percent Household income > $200,000","American Community Survey, 5 year sample, 2016-2020"
13059000100,Inc100K_149K_p,4.4,6.96,pct,"Percent Household income $100,000 - $149,999","American Community Survey, 5 year sample, 2016-2020"
13059000100,Inc10K_24K_p,21.6,7.47,pct,"Percent Household income $10,000 - $24,999","American Community Survey, 5 year sample, 2016-2020"
13059000100,Inc150K_199K_p,0.51,0.82,pct,"Percent Houshold income $150,000 - $199,999","American Community Survey, 5 year sample, 2016-2020"
13059000100,Inc25K_49K_p,12.79,6.76,pct,"Percent Household income $25,000 - $49,999","American Community Survey, 5 year sample, 2016-2020"
13059000100,Inc50K_74K_p,3.79,2.56,pct,"Percent Household income $50,000 - $74,999","American Community Survey, 5 year sample, 2016-2020"
13059000100,Inc75K_99K_p,0,1.43,pct,"Percent Houshold income $75,000 - $99,999","American Community Survey, 5 year sample, 2016-2020"
13059000100,Ind_ag_p,0,1.53,pct,"Percent Population employed in agriculture, forestry, fishing, and hunting","American Community Survey, 5 year sample, 2016-2020"
13059000100,Ind_arts_p,27.49,11.06,pct,"Percent Population employed in arts, entertainment, and recreation","American Community Survey, 5 year sample, 2016-2020"
13059000100,Ind_const_p,0.55,0.88,pct,Percent Population employed in construction,"American Community Survey, 5 year sample, 2016-2020"
13059000100,Ind_edhlth_p,29.79,10.95,pct,"Percent Population employed in educational services, health care, or social assistance","American Community Survey, 5 year sample, 2016-2020"
13059000100,Ind_finan_p,3.72,3.29,pct,"Percent Population employed in finance, insurance, and real estate","American Community Survey, 5 year sample, 2016-2020"
13059000100,Ind_info_p,6.46,9.97,pct,Percent Population employed in information,"American Community Survey, 5 year sample, 2016-2020"
13059000100,Ind_manf_p,0.66,0.99,pct,Percent Population employed in manufacturing,"American Community Survey, 5 year sample, 2016-2020"
13059000100,Ind_other_p,5.59,4.71,pct,Percent Population employed in other services,"American Community Survey, 5 year sample, 2016-2020"
13059000100,Ind_prof_p,16.54,8,pct,"Percent Population employed in professional, scientific and management, administration, or waste services","American Community Survey, 5 year sample, 2016-2020"
13059000100,Ind_pubad_p,1.86,3.07,pct,Percent Population employed in public administration,"American Community Survey, 5 year sample, 2016-2020"
13059000100,Ind_retail_p,4.93,3.61,pct,Percent Population employed in retail,"American Community Survey, 5 year sample, 2016-2020"
13059000100,Ind_trans_p,2.41,3.94,pct,"Percent Population employed in transportation, warehousing, and utilites","American Community Survey, 5 year sample, 2016-2020"
13059000100,Ind_whlsl_p,0,1.53,pct,Percent Population employed in wholesale trade,"American Community Survey, 5 year sample, 2016-2020"
13059000100,Inet_any_p,79.73,12.59,pct,Percent Internet: households with any subscription,"American Community Survey, 5 year sample, 2016-2020"
13059000100,Inet_broad_p,71.65,14.12,pct,Percent Internet: households with broadband,"American Community Survey, 5 year sample, 2016-2020"
13059000100,Pov_Ov65_p,1.53,1.53,pct,Percent Poverty over 65,"American Community Survey, 5 year sample, 2016-2020"
13059000100,Pov_Und18_p,1.57,2.59,pct,Percent Poverty under 18,"American Community Survey, 5 year sample, 2016-2020"
13059000100,Rce_AI_p,0,0.55,pct,Percent American Indian/non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059000100,Rce_AsnNH_p,2.43,1.88,pct,Percent Asian non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059000100,Rce_BlkNH_p,11.85,6.08,pct,Percent Black non-Hispanic pouplation,"American Community Survey, 5 year sample, 2016-2020"
13059000100,Rce_Hisp_p,4.83,2.9,pct,Percent Hispanic/Latinx population,"American Community Survey, 5 year sample, 2016-2020"
13059000100,Rce_HPI_p,0,0.55,pct,Percent Hawaiian/Pacific Islander population,"American Community Survey, 5 year sample, 2016-2020"
13059000100,Rce_OthNH_p,0,0.55,pct,Percent Other race non-Hispanic,"American Community Survey, 5 year sample, 2016-2020"
13059000100,Rce_WhtNH_p,79.83,12.05,pct,Percent White non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059000100,Rent30_p,66.67,11.96,pct,Percent Housing stressed: rent > 30% of income,"American Community Survey, 5 year sample, 2016-2020"
13059000100,Sch_grad_p,8.77,2.71,pct,Percent Enrolled in grad school,"American Community Survey, 5 year sample, 2016-2020"
13059000100,Sch_Kpre_p,0,0.8,pct,Percent Enrolled in nursery school and kindergarten,"American Community Survey, 5 year sample, 2016-2020"
13059000100,Sch_ugrad_p,77.31,11.96,pct,Percent Total in undergraduate,"American Community Survey, 5 year sample, 2016-2020"
13059000100,Trn_car_p,68.98,18.11,pct,"Percent Commute: used car, truck, or van alone","American Community Survey, 5 year sample, 2016-2020"
13059000100,Trn_carpool_p,3.1,4.47,pct,Percent Commute: carpooled in car,"American Community Survey, 5 year sample, 2016-2020"
13059000100,Trn_home_p,10.17,11.54,pct,Percent Commute: Worked at home,"American Community Survey, 5 year sample, 2016-2020"
13059000100,Trn_noveh_p,2.73,4.47,pct,Percent Commute: no available vehicle,"American Community Survey, 5 year sample, 2016-2020"
13059000100,Trn_pub_p,0,1.74,pct,Percent Commute: used public transit,"American Community Survey, 5 year sample, 2016-2020"
13059000100,Trn_taxi_p,0,1.74,pct,"Percent Commute: other--taxi, motorcycle, or bicycle","American Community Survey, 5 year sample, 2016-2020"
13059000100,Trn_walk_p,17.74,8.93,pct,Percent Walked to work,"American Community Survey, 5 year sample, 2016-2020"
13059000401,Age05_p,6.89,3.94,pct,Percent Age under 5 years,"American Community Survey, 5 year sample, 2016-2020"
13059000401,Age18_24_p,28.24,8.78,pct,Percent Age 18-24,"American Community Survey, 5 year sample, 2016-2020"
13059000401,Age18_64_p,86.07,15.06,pct,Percent Age 18-64,"American Community Survey, 5 year sample, 2016-2020"
13059000401,AgeO65_p,1.21,3.79,pct,Percent Age 65 and older,"American Community Survey, 5 year sample, 2016-2020"
13059000401,AgeU18_p,12.72,6.89,pct,Percent Age under 18,"American Community Survey, 5 year sample, 2016-2020"
13059000401,Ed_ba_p,44.07,14.57,pct,Percent Highest educational attainment: Bachelor's degree,"American Community Survey, 5 year sample, 2016-2020"
13059000401,Ed_hsgrad_p,2.12,1.88,pct,Percent Highest educational attainment: High school diploma or GED,"American Community Survey, 5 year sample, 2016-2020"
13059000401,Ed_lesshs_p,1.53,1.29,pct,Percent Highest educational attainment: Less than high school graduate,"American Community Survey, 5 year sample, 2016-2020"
13059000401,Ed_ma_p,29.85,8.34,pct,Percent Highest educational attainment: MA degree,"American Community Survey, 5 year sample, 2016-2020"
13059000401,Ed_prof_doc_p,16.92,7.29,pct,Percent Highest educational attainment: Professional degree/Doctorate,"American Community Survey, 5 year sample, 2016-2020"
13059000401,Ed_somecol_p,5.52,3.53,pct,Percent Highest educational attainment: Some college or Associate's Degree,"American Community Survey, 5 year sample, 2016-2020"
13059000401,Empl_labor_p,72.47,14.07,pct,Percent Population in labor force,"American Community Survey, 5 year sample, 2016-2020"
13059000401,Empl_unemp_p,0.7,1.06,pct,Percent Population unemployed,"American Community Survey, 5 year sample, 2016-2020"
13059000401,HInsur_FBNat_p,2.27,3.03,pct,Percent Has health insurance foreign born and naturalized,"American Community Survey, 5 year sample, 2016-2020"
13059000401,HInsur_FBNC_p,36.41,11.28,pct,Percent Has health insurance foreign born non-citizen,"American Community Survey, 5 year sample, 2016-2020"
13059000401,HInsur_Nat_p,53.52,10.14,pct,Percent Has health insurance native born,"American Community Survey, 5 year sample, 2016-2020"
13059000401,HousOwn_p,2.23,1.82,pct,Percent Population in owner occupied housing,"American Community Survey, 5 year sample, 2016-2020"
13059000401,HousRent_p,97.77,16.87,pct,Percent Population in renter occupied housing,"American Community Survey, 5 year sample, 2016-2020"
13059000401,Inc_10K_p,23.24,8.99,pct,"Percent Household income < $10,000","American Community Survey, 5 year sample, 2016-2020"
13059000401,Inc_200K_p,0,1.94,pct,"Percent Household income > $200,000","American Community Survey, 5 year sample, 2016-2020"
13059000401,Inc100K_149K_p,1.8,1.66,pct,"Percent Household income $100,000 - $149,999","American Community Survey, 5 year sample, 2016-2020"
13059000401,Inc10K_24K_p,28.91,9.82,pct,"Percent Household income $10,000 - $24,999","American Community Survey, 5 year sample, 2016-2020"
13059000401,Inc150K_199K_p,1.38,2.21,pct,"Percent Houshold income $150,000 - $199,999","American Community Survey, 5 year sample, 2016-2020"
13059000401,Inc25K_49K_p,22.82,7.75,pct,"Percent Household income $25,000 - $49,999","American Community Survey, 5 year sample, 2016-2020"
13059000401,Inc50K_74K_p,11.48,7.19,pct,"Percent Household income $50,000 - $74,999","American Community Survey, 5 year sample, 2016-2020"
13059000401,Inc75K_99K_p,10.37,13.55,pct,"Percent Houshold income $75,000 - $99,999","American Community Survey, 5 year sample, 2016-2020"
13059000401,Ind_ag_p,0,1.71,pct,"Percent Population employed in agriculture, forestry, fishing, and hunting","American Community Survey, 5 year sample, 2016-2020"
13059000401,Ind_arts_p,5.87,5.38,pct,"Percent Population employed in arts, entertainment, and recreation","American Community Survey, 5 year sample, 2016-2020"
13059000401,Ind_const_p,0.61,0.86,pct,Percent Population employed in construction,"American Community Survey, 5 year sample, 2016-2020"
13059000401,Ind_edhlth_p,61,12.22,pct,"Percent Population employed in educational services, health care, or social assistance","American Community Survey, 5 year sample, 2016-2020"
13059000401,Ind_finan_p,0,1.71,pct,"Percent Population employed in finance, insurance, and real estate","American Community Survey, 5 year sample, 2016-2020"
13059000401,Ind_info_p,0.61,0.86,pct,Percent Population employed in information,"American Community Survey, 5 year sample, 2016-2020"
13059000401,Ind_manf_p,1.1,1.59,pct,Percent Population employed in manufacturing,"American Community Survey, 5 year sample, 2016-2020"
13059000401,Ind_other_p,1.34,1.59,pct,Percent Population employed in other services,"American Community Survey, 5 year sample, 2016-2020"
13059000401,Ind_prof_p,19.93,13.08,pct,"Percent Population employed in professional, scientific and management, administration, or waste services","American Community Survey, 5 year sample, 2016-2020"
13059000401,Ind_pubad_p,0.98,1.34,pct,Percent Population employed in public administration,"American Community Survey, 5 year sample, 2016-2020"
13059000401,Ind_retail_p,5.87,3.18,pct,Percent Population employed in retail,"American Community Survey, 5 year sample, 2016-2020"
13059000401,Ind_trans_p,2.69,2.69,pct,"Percent Population employed in transportation, warehousing, and utilites","American Community Survey, 5 year sample, 2016-2020"
