GEOID,var,est,moe,description,source
13059130300,Inc50K_74K_p,11.89,4.63,"Percent Household income $50,000 - $74,999","American Community Survey, 5 year sample, 2016-2020"
13059130300,Inc75K_99K_p,10.22,5.69,"Percent Houshold income $75,000 - $99,999","American Community Survey, 5 year sample, 2016-2020"
13059130300,Ind_ag_p,0.75,1.21,"Percent Population employed in agriculture, forestry, fishing, and hunting","American Community Survey, 5 year sample, 2016-2020"
13059130300,Ind_arts_p,11.58,6.41,"Percent Population employed in arts, entertainment, and recreation","American Community Survey, 5 year sample, 2016-2020"
13059130300,Ind_const_p,6.63,4.81,Percent Population employed in construction,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Ind_edhlth_p,21.91,7.87,"Percent Population employed in educational services, health care, or social assistance","American Community Survey, 5 year sample, 2016-2020"
13059130300,Ind_finan_p,1.57,1.6,"Percent Population employed in finance, insurance, and real estate","American Community Survey, 5 year sample, 2016-2020"
13059130300,Ind_info_p,0.61,0.93,Percent Population employed in information,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Ind_manf_p,22.44,9.55,Percent Population employed in manufacturing,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Ind_other_p,6.16,4.17,Percent Population employed in other services,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Ind_prof_p,8.87,4.17,"Percent Population employed in professional, scientific and management, administration, or waste services","American Community Survey, 5 year sample, 2016-2020"
13059130300,Ind_pubad_p,3.88,3.49,Percent Population employed in public administration,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Ind_retail_p,10.33,5.34,Percent Population employed in retail,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Ind_trans_p,4.56,5.02,"Percent Population employed in transportation, warehousing, and utilites","American Community Survey, 5 year sample, 2016-2020"
13059130300,Ind_whlsl_p,0.71,1.1,Percent Population employed in wholesale trade,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Inet_any_p,85.75,16.56,Percent Internet: households with any subscription,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Inet_broad_p,73.96,17.39,Percent Internet: households with broadband,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Pov_Ov65_p,8.7,3.1,Percent Poverty over 65,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Pov_Und18_p,30.72,7.88,Percent Poverty under 18,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Rce_AI_p,0,0.32,Percent American Indian/non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Rce_AsnNH_p,0,0.32,Percent Asian non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Rce_BlkNH_p,36.48,8.83,Percent Black non-Hispanic pouplation,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Rce_Hisp_p,37.79,9.5,Percent Hispanic/Latinx population,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Rce_HPI_p,0,0.32,Percent Hawaiian/Pacific Islander population,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Rce_OthNH_p,0,0.32,Percent Other race non-Hispanic,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Rce_WhtNH_p,22.53,8.22,Percent White non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Rent30_p,64.42,32.98,Percent Housing stressed: rent > 30% of income,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Sch_grad_p,2.51,2.29,Percent Enrolled in grad school,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Sch_Kpre_p,3.93,2.42,Percent Enrolled in nursery school and kindergarten,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Sch_ugrad_p,2.51,2.03,Percent Total in undergraduate,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Trn_car_p,80.12,13.02,"Percent Commute: used car, truck, or van alone","American Community Survey, 5 year sample, 2016-2020"
13059130300,Trn_carpool_p,10.27,5.87,Percent Commute: carpooled in car,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Trn_home_p,7.3,6.57,Percent Commute: Worked at home,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Trn_noveh_p,4.84,4.07,Percent Commute: no available vehicle,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Trn_pub_p,1.32,2.05,Percent Commute: used public transit,"American Community Survey, 5 year sample, 2016-2020"
13059130300,Trn_taxi_p,0,0.73,"Percent Commute: other--taxi, motorcycle, or bicycle","American Community Survey, 5 year sample, 2016-2020"
13059130300,Trn_walk_p,0.99,1.5,Percent Walked to work,"American Community Survey, 5 year sample, 2016-2020"
13059130400,Age05_p,6.15,2.89,Percent Age under 5 years,"American Community Survey, 5 year sample, 2016-2020"
13059130400,Age18_24_p,2.95,1.96,Percent Age 18-64,"American Community Survey, 5 year sample, 2016-2020"
13059130400,AgeO65_p,12.73,3.2,Percent Age 65 and older,"American Community Survey, 5 year sample, 2016-2020"
13059130400,AgeU18_p,27.99,7.51,Percent Age under 18,"American Community Survey, 5 year sample, 2016-2020"
13059130400,Ed_ba_p,17.28,5.12,Percent Highest educational attainment: Bachelor's degree,"American Community Survey, 5 year sample, 2016-2020"
13059130400,Ed_hsgrad_p,24.31,8.36,Percent Highest educational attainment: High school diploma or GED,"American Community Survey, 5 year sample, 2016-2020"
13059130400,Ed_lesshs_p,10.78,5.35,Percent Highest educational attainment: Less than high school graduate,"American Community Survey, 5 year sample, 2016-2020"
13059130400,Ed_ma_p,14.49,5.86,Percent Highest educational attainment: MA degree,"American Community Survey, 5 year sample, 2016-2020"
13059130400,Ed_prof_doc_p,4.09,2.31,Percent Highest educational attainment: Professional degree/Doctorate,"American Community Survey, 5 year sample, 2016-2020"
13059130400,Ed_somecol_p,29.05,7.3,Percent Highest educational attainment: Some college or Associate's Degree,"American Community Survey, 5 year sample, 2016-2020"
13059130400,Empl_labor_p,67.24,13.58,Percent Population in labor force,"American Community Survey, 5 year sample, 2016-2020"
13059130400,Empl_unemp_p,2.92,2.71,Percent Population unemployed,"American Community Survey, 5 year sample, 2016-2020"
13059130400,HInsur_FBNat_p,4.02,2.94,Percent Has health insurance foreign born and naturalized,"American Community Survey, 5 year sample, 2016-2020"
13059130400,HInsur_FBNC_p,7.82,4.43,Percent Has health insurance foreign born non-citizen,"American Community Survey, 5 year sample, 2016-2020"
13059130400,HInsur_Nat_p,79.67,11.31,Percent Has health insurance native born,"American Community Survey, 5 year sample, 2016-2020"
13059130400,HousOwn_p,68.59,13.27,Percent Population in owner occupied housing,"American Community Survey, 5 year sample, 2016-2020"
13059130400,HousRent_p,31.41,8.73,Percent Population in renter occupied housing,"American Community Survey, 5 year sample, 2016-2020"
13059130400,Inc_10K_p,7.45,4.67,"Percent Household income < $10,000","American Community Survey, 5 year sample, 2016-2020"
13059130400,Inc_200K_p,3.36,2.25,"Percent Household income > $200,000","American Community Survey, 5 year sample, 2016-2020"
13059130400,Inc100K_149K_p,21.7,9.21,"Percent Household income $100,000 - $149,999","American Community Survey, 5 year sample, 2016-2020"
13059130400,Inc10K_24K_p,8.76,5.24,"Percent Household income $10,000 - $24,999","American Community Survey, 5 year sample, 2016-2020"
13059130400,Inc150K_199K_p,2.95,3.56,"Percent Houshold income $150,000 - $199,999","American Community Survey, 5 year sample, 2016-2020"
13059130400,Inc25K_49K_p,26.82,9.75,"Percent Household income $25,000 - $49,999","American Community Survey, 5 year sample, 2016-2020"
13059130400,Inc50K_74K_p,17.44,8.76,"Percent Household income $50,000 - $74,999","American Community Survey, 5 year sample, 2016-2020"
13059130400,Inc75K_99K_p,11.51,5.04,"Percent Houshold income $75,000 - $99,999","American Community Survey, 5 year sample, 2016-2020"
13059130400,Ind_ag_p,0.66,1.02,"Percent Population employed in agriculture, forestry, fishing, and hunting","American Community Survey, 5 year sample, 2016-2020"
13059130400,Ind_arts_p,6.31,4.23,"Percent Population employed in arts, entertainment, and recreation","American Community Survey, 5 year sample, 2016-2020"
13059130400,Ind_const_p,8.36,6.35,Percent Population employed in construction,"American Community Survey, 5 year sample, 2016-2020"
13059130400,Ind_edhlth_p,40.4,13.18,"Percent Population employed in educational services, health care, or social assistance","American Community Survey, 5 year sample, 2016-2020"
13059130400,Ind_finan_p,6.9,3.69,"Percent Population employed in finance, insurance, and real estate","American Community Survey, 5 year sample, 2016-2020"
13059130400,Ind_info_p,0,0.73,Percent Population employed in information,"American Community Survey, 5 year sample, 2016-2020"
13059130400,Ind_manf_p,6.93,6.46,Percent Population employed in manufacturing,"American Community Survey, 5 year sample, 2016-2020"
13059130400,Ind_other_p,4.01,2.7,Percent Population employed in other services,"American Community Survey, 5 year sample, 2016-2020"
13059130400,Ind_prof_p,7.37,3.69,"Percent Population employed in professional, scientific and management, administration, or waste services","American Community Survey, 5 year sample, 2016-2020"
13059130400,Ind_pubad_p,4.31,3.43,Percent Population employed in public administration,"American Community Survey, 5 year sample, 2016-2020"
13059130400,Ind_retail_p,11.35,5.8,Percent Population employed in retail,"American Community Survey, 5 year sample, 2016-2020"
13059130400,Ind_trans_p,1.42,1.28,"Percent Population employed in transportation, warehousing, and utilites","American Community Survey, 5 year sample, 2016-2020"
13059130400,Ind_whlsl_p,1.97,2.08,Percent Population employed in wholesale trade,"American Community Survey, 5 year sample, 2016-2020"
13059130400,Inet_any_p,88.86,11.34,Percent Internet: households with any subscription,"American Community Survey, 5 year sample, 2016-2020"
13059130400,Inet_broad_p,68.35,8.31,Percent Internet: households with broadband,"American Community Survey, 5 year sample, 2016-2020"
13059130400,Pov_Ov65_p,12.73,2.67,Percent Poverty over 65,"American Community Survey, 5 year sample, 2016-2020"
13059130400,Pov_Und18_p,27.07,6.66,Percent Poverty under 18,"American Community Survey, 5 year sample, 2016-2020"
13059130400,Rce_AI_p,0,0.31,Percent American Indian/non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059130400,Rce_AsnNH_p,2.44,2.3,Percent Asian non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059130400,Rce_BlkNH_p,28.67,5.93,Percent Black non-Hispanic pouplation,"American Community Survey, 5 year sample, 2016-2020"
13059130400,Rce_Hisp_p,16.84,8.62,Percent Hispanic/Latinx population,"American Community Survey, 5 year sample, 2016-2020"
13059130400,Rce_HPI_p,0,0.31,Percent Hawaiian/Pacific Islander population,"American Community Survey, 5 year sample, 2016-2020"
13059130400,Rce_OthNH_p,0.68,1,Percent Other race non-Hispanic,"American Community Survey, 5 year sample, 2016-2020"
13059130400,Rce_WhtNH_p,47.72,8.2,Percent White non-Hispanic population,"American Community Survey, 5 year sample, 2016-2020"
13059130400,Rent30_p,47.16,20.99,Percent Housing stressed: rent > 30% of income,"American Community Survey, 5 year sample, 2016-2020"
13059130400,Sch_grad_p,2.62,2.54,Percent Enrolled in grad school,"American Community Survey, 5 year sample, 2016-2020"
13059130400,Sch_Kpre_p,2.03,1.85,Percent Enrolled in nursery school and kindergarten,"American Community Survey, 5 year sample, 2016-2020"
13059130400,Sch_ugrad_p,4.33,3.15,Percent Total in undergraduate,"American Community Survey, 5 year sample, 2016-2020"
13059130400,Trn_car_p,87.77,18.88,"Percent Commute: used car, truck, or van alone","American Community Survey, 5 year sample, 2016-2020"
13059130400,Trn_carpool_p,6.13,3.95,Percent Commute: carpooled in car,"American Community Survey, 5 year sample, 2016-2020"
13059130400,Trn_home_p,5.54,3.62,Percent Commute: Worked at home,"American Community Survey, 5 year sample, 2016-2020"
13059130400,Trn_noveh_p,4.54,4.69,Percent Commute: no available vehicle,"American Community Survey, 5 year sample, 2016-2020"
13059130400,Trn_pub_p,0.55,0.89,Percent Commute: used public transit,"American Community Survey, 5 year sample, 2016-2020"
13059130400,Trn_taxi_p,0,0.74,"Percent Commute: other--taxi, motorcycle, or bicycle","American Community Survey, 5 year sample, 2016-2020"
13059130400,Trn_walk_p,0,0.74,Percent Walked to work,"American Community Survey, 5 year sample, 2016-2020"
13059130500,Age05_p,4.47,2.58,Percent Age under 5 years,"American Community Survey, 5 year sample, 2016-2020"
13059130500,Age18_24_p,2.68,2.09,Percent Age 18-64,"American Community Survey, 5 year sample, 2016-2020"
13059130500,AgeO65_p,13.42,3.4,Percent Age 65 and older,"American Community Survey, 5 year sample, 2016-2020"
13059130500,AgeU18_p,30.54,15.06,Percent Age under 18,"American Community Survey, 5 year sample, 2016-2020"
13059130500,Ed_ba_p,17.93,6.67,Percent Highest educational attainment: Bachelor's degree,"American Community Survey, 5 year sample, 2016-2020"
13059130500,Ed_hsgrad_p,17.69,7.16,Percent Highest educational attainment: High school diploma or GED,"American Community Survey, 5 year sample, 2016-2020"
13059130500,Ed_lesshs_p,11.71,5.78,Percent Highest educational attainment: Less than high school graduate,"American Community Survey, 5 year sample, 2016-2020"
13059130500,Ed_ma_p,22.48,12.65,Percent Highest educational attainment: MA degree,"American Community Survey, 5 year sample, 2016-2020"
13059130500,Ed_prof_doc_p,5.29,2.96,Percent Highest educational attainment: Professional degree/Doctorate,"American Community Survey, 5 year sample, 2016-2020"
13059130500,Ed_somecol_p,24.9,8.55,Percent Highest educational attainment: Some college or Associate's Degree,"American Community Survey, 5 year sample, 2016-2020"
13059130500,Empl_labor_p,77.68,18.59,Percent Population in labor force,"American Community Survey, 5 year sample, 2016-2020"
