GEOID,var,est,moe,description,source
13059001800,Trn_walk_p,7.71,4.51,Percent Walked to work,"American Community Survey, 5 year sample, 2014-2018"
13059001900,Age05_p,7.98,3.17,Percent Age under 5 years,"American Community Survey, 5 year sample, 2014-2018"
13059001900,Age18_24_p,21.18,6.71,Percent Age 18-64,"American Community Survey, 5 year sample, 2014-2018"
13059001900,AgeO65_p,8.46,2.66,Percent Age 65 and older,"American Community Survey, 5 year sample, 2014-2018"
13059001900,AgeU18_p,18.16,4.44,Percent Age under 18,"American Community Survey, 5 year sample, 2014-2018"
13059001900,Ed_ba_p,30.24,6.99,Percent Highest educational attainment: Bachelor's degree,"American Community Survey, 5 year sample, 2014-2018"
13059001900,Ed_hsgrad_p,16.04,6.07,Percent Highest educational attainment: High school diploma or GED,"American Community Survey, 5 year sample, 2014-2018"
13059001900,Ed_lesshs_p,5.56,3.95,Percent Highest educational attainment: Less than high school graduate,"American Community Survey, 5 year sample, 2014-2018"
13059001900,Ed_ma_p,14.75,4.09,Percent Highest educational attainment: MA degree,"American Community Survey, 5 year sample, 2014-2018"
13059001900,Ed_prof_doc_p,13.33,4.27,Percent Highest educational attainment: Professional degree/Doctorate,"American Community Survey, 5 year sample, 2014-2018"
13059001900,Ed_somecol_p,20.08,5.47,Percent Highest educational attainment: Some college or Associate's Degree,"American Community Survey, 5 year sample, 2014-2018"
13059001900,Empl_labor_p,83.12,11.45,Percent Population in labor force,"American Community Survey, 5 year sample, 2014-2018"
13059001900,Empl_unemp_p,4.45,3.13,Percent Population unemployed,"American Community Survey, 5 year sample, 2014-2018"
13059001900,HInsur_FBNat_p,0.97,0.91,Percent Has health insurance foreign born and naturalized,"American Community Survey, 5 year sample, 2014-2018"
13059001900,HInsur_FBNC_p,5.53,5.29,Percent Has health insurance foreign born non-citizen,"American Community Survey, 5 year sample, 2014-2018"
13059001900,HInsur_Nat_p,77.43,8.64,Percent Has health insurance native born,"American Community Survey, 5 year sample, 2014-2018"
13059001900,HousOwn_p,28.26,4.84,Percent Population in owner occupied housing,"American Community Survey, 5 year sample, 2014-2018"
13059001900,HousRent_p,71.74,11.23,Percent Population in renter occupied housing,"American Community Survey, 5 year sample, 2014-2018"
13059001900,Inc_10K_p,12.99,5.01,"Percent Household income < $10,000","American Community Survey, 5 year sample, 2014-2018"
13059001900,Inc_200K_p,3.89,1.91,"Percent Household income > $200,000","American Community Survey, 5 year sample, 2014-2018"
13059001900,Inc100K_149K_p,8.71,4.42,"Percent Household income $100,000 - $149,999","American Community Survey, 5 year sample, 2014-2018"
13059001900,Inc10K_24K_p,27.11,9.43,"Percent Household income $10,000 - $24,999","American Community Survey, 5 year sample, 2014-2018"
13059001900,Inc150K_199K_p,4.82,2.57,"Percent Houshold income $150,000 - $199,999","American Community Survey, 5 year sample, 2014-2018"
13059001900,Inc25K_49K_p,19.92,5.87,"Percent Household income $25,000 - $49,999","American Community Survey, 5 year sample, 2014-2018"
13059001900,Inc50K_74K_p,18.27,6.6,"Percent Household income $50,000 - $74,999","American Community Survey, 5 year sample, 2014-2018"
13059001900,Inc75K_99K_p,4.29,2.84,"Percent Houshold income $75,000 - $99,999","American Community Survey, 5 year sample, 2014-2018"
13059001900,Ind_ag_p,2.58,2.07,"Percent Population employed in agriculture, forestry, fishing, and hunting","American Community Survey, 5 year sample, 2014-2018"
13059001900,Ind_arts_p,24.57,8.54,"Percent Population employed in arts, entertainment, and recreation","American Community Survey, 5 year sample, 2014-2018"
13059001900,Ind_const_p,3.64,4.1,Percent Population employed in construction,"American Community Survey, 5 year sample, 2014-2018"
13059001900,Ind_edhlth_p,30.18,6.22,"Percent Population employed in educational services, health care, or social assistance","American Community Survey, 5 year sample, 2014-2018"
13059001900,Ind_finan_p,4.3,2.73,"Percent Population employed in finance, insurance, and real estate","American Community Survey, 5 year sample, 2014-2018"
13059001900,Ind_info_p,7.23,5.81,Percent Population employed in information,"American Community Survey, 5 year sample, 2014-2018"
13059001900,Ind_manf_p,5.66,3.13,Percent Population employed in manufacturing,"American Community Survey, 5 year sample, 2014-2018"
13059001900,Ind_other_p,2.53,1.82,Percent Population employed in other services,"American Community Survey, 5 year sample, 2014-2018"
13059001900,Ind_prof_p,10.06,4.8,"Percent Population employed in professional, scientific and management, administration, or waste services","American Community Survey, 5 year sample, 2014-2018"
13059001900,Ind_pubad_p,2.88,2.38,Percent Population employed in public administration,"American Community Survey, 5 year sample, 2014-2018"
13059001900,Ind_retail_p,3.89,2.78,Percent Population employed in retail,"American Community Survey, 5 year sample, 2014-2018"
13059001900,Ind_trans_p,2.48,2.98,"Percent Population employed in transportation, warehousing, and utilites","American Community Survey, 5 year sample, 2014-2018"
13059001900,Ind_whlsl_p,0,0.66,Percent Population employed in wholesale trade,"American Community Survey, 5 year sample, 2014-2018"
13059001900,Inet_any_p,77.9,7.72,Percent Internet: households with any subscription,"American Community Survey, 5 year sample, 2014-2018"
13059001900,Inet_broad_p,71.37,7.52,Percent Internet: households with broadband,"American Community Survey, 5 year sample, 2014-2018"
13059001900,Pov_Ov65_p,8.46,2.02,Percent Poverty over 65,"American Community Survey, 5 year sample, 2014-2018"
13059001900,Pov_Und18_p,18.16,4.05,Percent Poverty under 18,"American Community Survey, 5 year sample, 2014-2018"
13059001900,Rce_AI_p,0,0.39,Percent American Indian/non-Hispanic population,"American Community Survey, 5 year sample, 2014-2018"
13059001900,Rce_AsnNH_p,0.45,0.54,Percent Asian non-Hispanic population,"American Community Survey, 5 year sample, 2014-2018"
13059001900,Rce_BlkNH_p,19.4,4.71,Percent Black non-Hispanic pouplation,"American Community Survey, 5 year sample, 2014-2018"
13059001900,Rce_Hisp_p,4.08,2.63,Percent Hispanic/Latinx population,"American Community Survey, 5 year sample, 2014-2018"
13059001900,Rce_HPI_p,0,0.39,Percent Hawaiian/Pacific Islander population,"American Community Survey, 5 year sample, 2014-2018"
13059001900,Rce_OthNH_p,0,0.39,Percent Other race non-Hispanic,"American Community Survey, 5 year sample, 2014-2018"
13059001900,Rce_WhtNH_p,71.09,8.04,Percent White non-Hispanic population,"American Community Survey, 5 year sample, 2014-2018"
13059001900,Rent30_p,45.88,12.17,Percent Housing stressed: rent > 30% of income,"American Community Survey, 5 year sample, 2014-2018"
13059001900,Sch_grad_p,6.47,2.5,Percent Enrolled in grad school,"American Community Survey, 5 year sample, 2014-2018"
13059001900,Sch_Kpre_p,5.41,2.38,Percent Enrolled in nursery school and kindergarten,"American Community Survey, 5 year sample, 2014-2018"
13059001900,Sch_ugrad_p,9.32,4.69,Percent Total in undergraduate,"American Community Survey, 5 year sample, 2014-2018"
13059001900,Trn_car_p,62.57,9.28,"Percent Commute: used car, truck, or van alone","American Community Survey, 5 year sample, 2014-2018"
13059001900,Trn_carpool_p,10.83,4.92,Percent Commute: carpooled in car,"American Community Survey, 5 year sample, 2014-2018"
13059001900,Trn_home_p,3.84,2.9,Percent Commute: Worked at home,"American Community Survey, 5 year sample, 2014-2018"
13059001900,Trn_noveh_p,6.12,3.06,Percent Commute: no available vehicle,"American Community Survey, 5 year sample, 2014-2018"
13059001900,Trn_pub_p,8.09,4.61,Percent Commute: used public transit,"American Community Survey, 5 year sample, 2014-2018"
13059001900,Trn_taxi_p,9.33,6.43,"Percent Commute: other--taxi, motorcycle, or bicycle","American Community Survey, 5 year sample, 2014-2018"
13059001900,Trn_walk_p,5.34,3.21,Percent Walked to work,"American Community Survey, 5 year sample, 2014-2018"
13059002000,Age05_p,5.07,2.11,Percent Age under 5 years,"American Community Survey, 5 year sample, 2014-2018"
13059002000,Age18_24_p,17.01,4.92,Percent Age 18-64,"American Community Survey, 5 year sample, 2014-2018"
13059002000,AgeO65_p,12.64,3.36,Percent Age 65 and older,"American Community Survey, 5 year sample, 2014-2018"
13059002000,AgeU18_p,17.81,3.86,Percent Age under 18,"American Community Survey, 5 year sample, 2014-2018"
13059002000,Ed_ba_p,30.8,7.6,Percent Highest educational attainment: Bachelor's degree,"American Community Survey, 5 year sample, 2014-2018"
13059002000,Ed_hsgrad_p,6.68,3.3,Percent Highest educational attainment: High school diploma or GED,"American Community Survey, 5 year sample, 2014-2018"
13059002000,Ed_lesshs_p,7.45,6.53,Percent Highest educational attainment: Less than high school graduate,"American Community Survey, 5 year sample, 2014-2018"
13059002000,Ed_ma_p,15.44,4.3,Percent Highest educational attainment: MA degree,"American Community Survey, 5 year sample, 2014-2018"
13059002000,Ed_prof_doc_p,22.35,5.3,Percent Highest educational attainment: Professional degree/Doctorate,"American Community Survey, 5 year sample, 2014-2018"
13059002000,Ed_somecol_p,17.28,5.61,Percent Highest educational attainment: Some college or Associate's Degree,"American Community Survey, 5 year sample, 2014-2018"
13059002000,Empl_labor_p,77.27,10.82,Percent Population in labor force,"American Community Survey, 5 year sample, 2014-2018"
13059002000,Empl_unemp_p,6.71,3.68,Percent Population unemployed,"American Community Survey, 5 year sample, 2014-2018"
13059002000,HInsur_FBNat_p,1.81,1.51,Percent Has health insurance foreign born and naturalized,"American Community Survey, 5 year sample, 2014-2018"
13059002000,HInsur_FBNC_p,2.86,1.71,Percent Has health insurance foreign born non-citizen,"American Community Survey, 5 year sample, 2014-2018"
13059002000,HInsur_Nat_p,89.91,9.28,Percent Has health insurance native born,"American Community Survey, 5 year sample, 2014-2018"
13059002000,HousOwn_p,56.39,6.01,Percent Population in owner occupied housing,"American Community Survey, 5 year sample, 2014-2018"
13059002000,HousRent_p,43.61,9.78,Percent Population in renter occupied housing,"American Community Survey, 5 year sample, 2014-2018"
13059002000,Inc_10K_p,18.8,6.94,"Percent Household income < $10,000","American Community Survey, 5 year sample, 2014-2018"
13059002000,Inc_200K_p,9.08,3.21,"Percent Household income > $200,000","American Community Survey, 5 year sample, 2014-2018"
13059002000,Inc100K_149K_p,14.53,4.81,"Percent Household income $100,000 - $149,999","American Community Survey, 5 year sample, 2014-2018"
13059002000,Inc10K_24K_p,14.42,6.3,"Percent Household income $10,000 - $24,999","American Community Survey, 5 year sample, 2014-2018"
13059002000,Inc150K_199K_p,10.79,4.06,"Percent Houshold income $150,000 - $199,999","American Community Survey, 5 year sample, 2014-2018"
13059002000,Inc25K_49K_p,18.48,6.52,"Percent Household income $25,000 - $49,999","American Community Survey, 5 year sample, 2014-2018"
13059002000,Inc50K_74K_p,6.41,3.85,"Percent Household income $50,000 - $74,999","American Community Survey, 5 year sample, 2014-2018"
13059002000,Inc75K_99K_p,7.48,3.85,"Percent Houshold income $75,000 - $99,999","American Community Survey, 5 year sample, 2014-2018"
13059002000,Ind_ag_p,0.66,0.94,"Percent Population employed in agriculture, forestry, fishing, and hunting","American Community Survey, 5 year sample, 2014-2018"
13059002000,Ind_arts_p,15.86,5.95,"Percent Population employed in arts, entertainment, and recreation","American Community Survey, 5 year sample, 2014-2018"
13059002000,Ind_const_p,2.46,2.17,Percent Population employed in construction,"American Community Survey, 5 year sample, 2014-2018"
13059002000,Ind_edhlth_p,39.47,11.43,"Percent Population employed in educational services, health care, or social assistance","American Community Survey, 5 year sample, 2014-2018"
13059002000,Ind_finan_p,6.42,3.59,"Percent Population employed in finance, insurance, and real estate","American Community Survey, 5 year sample, 2014-2018"
13059002000,Ind_info_p,3.87,2.36,Percent Population employed in information,"American Community Survey, 5 year sample, 2014-2018"
13059002000,Ind_manf_p,0.19,0.28,Percent Population employed in manufacturing,"American Community Survey, 5 year sample, 2014-2018"
13059002000,Ind_other_p,4.53,3.68,Percent Population employed in other services,"American Community Survey, 5 year sample, 2014-2018"
13059002000,Ind_prof_p,11.05,4.25,"Percent Population employed in professional, scientific and management, administration, or waste services","American Community Survey, 5 year sample, 2014-2018"
13059002000,Ind_pubad_p,2.27,2.08,Percent Population employed in public administration,"American Community Survey, 5 year sample, 2014-2018"
13059002000,Ind_retail_p,8.69,5,Percent Population employed in retail,"American Community Survey, 5 year sample, 2014-2018"
13059002000,Ind_trans_p,0.76,1.13,"Percent Population employed in transportation, warehousing, and utilites","American Community Survey, 5 year sample, 2014-2018"
13059002000,Ind_whlsl_p,3.78,2.83,Percent Population employed in wholesale trade,"American Community Survey, 5 year sample, 2014-2018"
13059002000,Inet_any_p,83.87,8.23,Percent Internet: households with any subscription,"American Community Survey, 5 year sample, 2014-2018"
13059002000,Inet_broad_p,72.76,9.4,Percent Internet: households with broadband,"American Community Survey, 5 year sample, 2014-2018"
13059002000,Pov_Ov65_p,12.64,2.41,Percent Poverty over 65,"American Community Survey, 5 year sample, 2014-2018"
13059002000,Pov_Und18_p,17.81,3.51,Percent Poverty under 18,"American Community Survey, 5 year sample, 2014-2018"
13059002000,Rce_AI_p,0,0.65,Percent American Indian/non-Hispanic population,"American Community Survey, 5 year sample, 2014-2018"
13059002000,Rce_AsnNH_p,2.81,3.66,Percent Asian non-Hispanic population,"American Community Survey, 5 year sample, 2014-2018"
13059002000,Rce_BlkNH_p,4.11,2.31,Percent Black non-Hispanic pouplation,"American Community Survey, 5 year sample, 2014-2018"
13059002000,Rce_Hisp_p,2.51,2.11,Percent Hispanic/Latinx population,"American Community Survey, 5 year sample, 2014-2018"
